unit_id	unit_kind_check	topic_primary	topic_secondary	statement_type	unclear	notes
adilet-0548	substantive	T04	T13	goal	0	
adilet-0549	substantive	T04		goal	0	
adilet-0550	substantive	T04		commitment	0	принцип «жёлтых страниц»
adilet-0551	substantive	T04		instrument	0	приватизация
adilet-0552	substantive	T04		instrument	0	
adilet-0553	substantive	T04	T03	commitment	0	доступ к госзаказу
adilet-0554	substantive	T04	T14	goal	0	единое окно поддержки
adilet-0555	substantive	T08	T03	commitment	0	отказ от перекрёстного субсидирования
adilet-0556	substantive	T08	T03	goal	0	
adilet-0557	substantive	T04		commitment	0	программа «Орлеу»
adilet-0558	substantive	T09	T04	commitment	0	социальное предпринимательство
adilet-0559	substantive	T09	T04	instrument	0	
adilet-0560	substantive	T04		description	0	
adilet-0561	substantive	T00	T04	commitment	0	Деловой совет при партии
adilet-0562	structural				0	заголовок 4.7
adilet-0563	substantive	T04	T12	description	0	
adilet-0564	substantive	T04		goal	0	
adilet-0565	substantive	T04		goal	0	
adilet-0566	substantive	T12	T04	goal	0	
adilet-0567	substantive	T04		goal	0	
adilet-0568	substantive	T04		commitment	0	
adilet-0569	substantive	T04		commitment	0	
adilet-0570	structural				0	маркер «1 млн»
adilet-0571	substantive	T04		commitment	0	
adilet-0572	substantive	T04		commitment	0	1 млн качественных рабочих мест к 2031
adilet-0573	substantive	T04	T01	commitment	0	100 рабочих мест на 10 тыс. жителей
adilet-0574	substantive	T04	T09	instrument	0	контроль по пенсионным взносам
adilet-0575	fragment				0	продолжение 0574
adilet-0576	substantive	T04	T11	commitment	0	
adilet-0577	substantive	T04	T14	commitment	0	Цифровая служба занятости
adilet-0578	substantive	T04	T14	instrument	0	
adilet-0579	substantive	T09	T04	commitment	0	квоты для лиц с инвалидностью
adilet-0580	substantive	T09	T04	goal	0	
adilet-0581	substantive	T09	T14	instrument	0	
adilet-0582	substantive	T04	T13	instrument	0	реестр агентств занятости
adilet-0583	substantive	T04	T13	commitment	0	иностранная рабочая сила
adilet-0584	substantive	T04		commitment	0	
adilet-0585	substantive	T04		goal	0	
adilet-0586	substantive	T04		goal	0	
adilet-0587	substantive	T04		commitment	0	
adilet-0588	substantive	T04	T14	commitment	0	учёт трудовых договоров
adilet-0589	substantive	T04	T14	commitment	0	95% электронных договоров к 2031
adilet-0590	substantive	T04		instrument	0	
adilet-0591	substantive	T04	T02	commitment	0	приоритет зарплаты при банкротстве
adilet-0592	substantive	T04		goal	0	
adilet-0593	substantive	T04	T14	commitment	0	цифровой мониторинг трудовых отношений
adilet-0594	substantive	T04	T09	goal	0	
adilet-0595	substantive	T04	T14	instrument	0	
adilet-0596	substantive	T04	T14	commitment	0	«Расчёт в один клик»
adilet-0597	substantive	T04		goal	0	
adilet-0598	substantive	T04	T14	commitment	0	платформенная занятость
adilet-0599	substantive	T04	T09	commitment	0	гарантии платформенным работникам
adilet-0600	substantive	T04	T09	instrument	0	
adilet-0601	substantive	T04	T11	commitment	0	гранты молодёжным стартапам
adilet-0602	substantive	T04		instrument	0	
adilet-0603	substantive	T12	T04	commitment	0	креативные индустрии
adilet-0604	substantive	T12	T04	commitment	0	вклад креативных индустрий до 3%
adilet-0605	substantive	T04		goal	0	
adilet-0606	substantive	T04		commitment	0	
adilet-0607	substantive	T04		commitment	0	профсоюзы и коллективные договоры
adilet-0608	substantive	T04	T09	goal	0	средний класс
adilet-0609	substantive	T09	T03	commitment	0	долговая нагрузка семей
adilet-0610	substantive	T04		goal	0	безопасность на рабочем месте
adilet-0611	substantive	T04		instrument	0	оценка профессиональных рисков
adilet-0612	substantive	T04		goal	0	
adilet-0613	substantive	T04	T09	commitment	0	страхование от несчастных случаев 90%
adilet-0614	substantive	T09	T04	goal	0	отклонён из переписи T15
adilet-0615	substantive	T04		commitment	0	
adilet-0616	substantive	T04		instrument	0	бонусы за снижение травматизма
adilet-0617	substantive	T04	T09	commitment	0	гибкий график для родителей
adilet-0618	substantive	T04		instrument	0	почасовая минимальная оплата
adilet-0619	structural				0	заголовок 4.8
adilet-0620	substantive	T07		description	0	
adilet-0621	substantive	T07		problem	0	нестабильность цен, потери воды
adilet-0622	substantive	T07		goal	0	
adilet-0623	substantive	T07	T04	commitment	0	стабилизация цен на продукты
adilet-0624	substantive	T07	T01	instrument	0	
adilet-0625	substantive	T07		instrument	0	
adilet-0626	substantive	T07	T14	instrument	0	мониторинг цен и запасов
adilet-0627	substantive	T07		goal	0	
adilet-0628	substantive	T07	T04	goal	0	
adilet-0629	substantive	T07		commitment	0	самообеспеченность продовольствием
adilet-0630	substantive	T07		instrument	0	
adilet-0631	substantive	T07	T13	commitment	0	структура аграрного экспорта
adilet-0632	substantive	T07	T13	goal	0	
adilet-0633	substantive	T07	T13	commitment	0	экспорт АПК ×3,5, переработка 70%
adilet-0634	substantive	T07		commitment	0	отклонён из переписи T16 — животноводство
adilet-0635	substantive	T07	T03	instrument	0	
adilet-0636	substantive	T07		goal	0	
adilet-0637	substantive	T07		commitment	0	молочнотоварные фермы
adilet-0638	substantive	T07		goal	0	
adilet-0639	substantive	T07		commitment	0	переработка молока и мяса 70%
adilet-0640	substantive	T07		description	0	
adilet-0641	substantive	T07	T03	instrument	0	
adilet-0642	structural				0	маркер «2,5 млн»
adilet-0643	substantive	T07	T06	commitment	0	
adilet-0644	substantive	T07	T06	commitment	0	орошение 2,5 млн га
adilet-0645	substantive	T07		commitment	0	ирригация и мелиорация
adilet-0646	substantive	T07		commitment	0	уход от монокультуры пшеницы
adilet-0647	substantive	T07		goal	0	отклонён из переписи T16 — кормовая база
adilet-0648	structural				0	маркер «2,6 млрд»
adilet-0649	substantive	T07	T06	commitment	0	42 водохранилища
adilet-0650	substantive	T07	T06	goal	0	
adilet-0651	substantive	T07		commitment	0	14,5 тыс. км оросительных каналов
adilet-0652	substantive	T07	T14	commitment	0	оцифровка каналов
adilet-0653	substantive	T07	T06	goal	0	
adilet-0654	substantive	T07		commitment	0	Закон об ирригации и дренаже
adilet-0655	substantive	T07	T06	instrument	0	
adilet-0656	substantive	T07	T01	instrument	0	объединения водопользователей
adilet-0657	substantive	T06		commitment	0	Арал, Балхаш, Каспий
adilet-0658	substantive	T06		goal	0	Северный Арал
adilet-0659	substantive	T07		commitment	0	сельхозкооперация
adilet-0660	substantive	T07	T04	goal	0	
adilet-0661	substantive	T07		instrument	0	
adilet-0662	substantive	T07		instrument	0	
adilet-0663	substantive	T07	T04	description	0	«Ауыл аманаты»: 26,5 тыс. микрокредитов
adilet-0664	substantive	T07		commitment	0	
adilet-0665	substantive	T07	T13	commitment	0	предсказуемая экспортная политика
adilet-0666	substantive	T07	T13	instrument	0	
adilet-0667	substantive	T07	T14	commitment	0	платформа Е-АПК
adilet-0668	substantive	T07	T14	instrument	0	
adilet-0669	substantive	T07	T14	instrument	0	личный кабинет фермера
adilet-0670	substantive	T07	T14	instrument	0	
adilet-0671	substantive	T07		commitment	0	агрострахование
adilet-0672	substantive	T07	T03	instrument	0	субсидирование премии до 80%
adilet-0673	substantive	T07	T03	instrument	0	
adilet-0674	substantive	T05		goal	0	ДЕФЕКТ: заголовок слился с текстом
adilet-0675	substantive	T05		description	0	
adilet-0676	substantive	T05		goal	0	
adilet-0677	structural				0	маркер «100 млн»
adilet-0678	substantive	T05		commitment	0	добыча нефти 100 млн тонн
adilet-0679	substantive	T05		description	0	
adilet-0680	substantive	T05		commitment	0	добыча/переработка 5:1 → 2,8:1
adilet-0681	substantive	T05		commitment	0	НПЗ с 18 до 30 млн тонн
adilet-0682	substantive	T05		commitment	0	глубина переработки 89 → 94%
adilet-0683	substantive	T05	T06	commitment	0	топливо класса К5
adilet-0684	substantive	T05		goal	0	
adilet-0685	substantive	T05		commitment	0	бутадиен, полиэтилен
adilet-0686	substantive	T05		goal	0	
adilet-0687	substantive	T05		description	0	
adilet-0688	substantive	T05		commitment	0	ресурсная база газа +10%
adilet-0689	substantive	T05	T08	commitment	0	газотранспортная инфраструктура
adilet-0690	substantive	T05	T08	commitment	0	газификация
adilet-0691	substantive	T05		commitment	0	газовая генерация 27% к 2029
adilet-0692	substantive	T05		commitment	0	Карачаганак, Кашаган
adilet-0693	substantive	T05		commitment	0	7,5 млрд кубометров газа
adilet-0694	substantive	T05		goal	0	
adilet-0695	substantive	T05		commitment	0	попутный и сжиженный газ
adilet-0696	substantive	T05		commitment	0	газохимический комплекс
adilet-0697	substantive	T05		goal	0	
adilet-0698	substantive	T05		description	0	запасы угля
adilet-0699	substantive	T05		description	0	
adilet-0700	substantive	T05	T06	goal	0	«чистый уголь»
adilet-0701	structural				0	маркер «200 млрд»
adilet-0702	substantive	T05	T08	commitment	0	Западный Казахстан в ЕЭС
adilet-0703	substantive	T05		goal	0	
adilet-0704	substantive	T05		goal	0	энергоёмкость экономики
adilet-0705	substantive	T05	T14	commitment	0	энергосервисные контракты
adilet-0706	substantive	T05		description	0	
adilet-0707	substantive	T05	T01	description	0	референдум по АЭС 2024
adilet-0708	substantive	T05		description	0	первая АЭС 2400 МВт
adilet-0709	substantive	T05		description	0	вторая АЭС
adilet-0710	substantive	T05		description	0	не менее трёх АЭС
adilet-0711	substantive	T05		description	0	14% мировых ресурсов урана
adilet-0712	substantive	T05	T04	description	0	
adilet-0713	substantive	T05	T11	commitment	0	ядерная безопасность и кадры
adilet-0714	substantive	T05	T03	problem	0	геологическая информация
adilet-0715	substantive	T05		description	0	редкоземельные металлы
adilet-0716	substantive	T05	T13	description	0	
adilet-0717	substantive	T05		goal	0	
adilet-0718	substantive	T05		commitment	0	ГМК
adilet-0719	substantive	T05		commitment	0	цветная металлургия, РЗМ
adilet-0720	substantive	T05	T03	goal	0	
adilet-0721	substantive	T05		commitment	0	законодательство о недропользовании
adilet-0722	substantive	T05	T06	instrument	0	водоохранные полосы
adilet-0723	substantive	T05	T02	instrument	0	сервитут, компенсации, переселение
adilet-0724	substantive	T05	T03	commitment	0	мораторий на изменения; отклонён из переписи T15
adilet-0725	substantive	T05		commitment	0	угольная отрасль до 2035
adilet-0726	substantive	T05	T11	commitment	0	углехимия, золошлаки
adilet-0727	substantive	T05	T04	commitment	0	внутристрановая ценность в нефтегазе
adilet-0728	substantive	T05	T04	goal	0	
adilet-0729	substantive	T05	T04	instrument	0	
adilet-0730	substantive	T05	T04	instrument	0	четвёртый НПЗ
adilet-0731	substantive	T05		instrument	0	
adilet-0732	substantive	T05	T11	commitment	0	
adilet-0733	substantive	T05	T11	commitment	0	отраслевой совет по кадрам
adilet-0734	substantive	T05	T11	instrument	0	
adilet-0735	substantive	T03	T05	commitment	0	роялти на ТПИ
adilet-0736	substantive	T03	T05	instrument	0	
adilet-0737	substantive	T03	T05	commitment	0	
adilet-0738	substantive	T03	T05	instrument	0	акцизы на нефтепродукты
adilet-0739	substantive	T03	T05	commitment	0	НДПИ
adilet-0740	substantive	T03	T05	instrument	0	геологоразведка
adilet-0741	substantive	T05	T08	commitment	0	тарифная политика
adilet-0742	substantive	T05	T08	instrument	0	
adilet-0743	substantive	T05	T09	commitment	0	перекрёстное субсидирование
adilet-0744	structural				0	заголовок раздела 5
adilet-0745	structural				0	заголовок «Цифровое государство»
adilet-0746	substantive	T11		goal	0	ДЕФЕКТ: заголовок слился с текстом
adilet-0747	substantive	T11	T13	description	0	
adilet-0748	substantive	T14		goal	0	
adilet-0749	substantive	T11		description	0	
adilet-0750	substantive	T11		description	0	
adilet-0751	substantive	T11	T01	description	0	НАН, Закон о науке
adilet-0752	substantive	T11		description	0	
adilet-0753	substantive	T11		problem	0	
adilet-0754	substantive	T11	T03	problem	0	наука не интегрирована в экономику
adilet-0755	substantive	T11		problem	0	
adilet-0756	substantive	T11		problem	0	дефицит кадров, инфраструктура
adilet-0757	substantive	T11	T04	problem	0	кадровый разрыв
adilet-0758	substantive	T11	T04	problem	0	400 тыс. специалистов
adilet-0759	substantive	T11	T14	commitment	0	AI-Sana
adilet-0760	substantive	T11		description	0	650 тыс. студентов
adilet-0761	substantive	T14	T11	commitment	0	ИИ во всех профессиях
adilet-0762	substantive	T14	T11	commitment	0	100 тыс. специалистов по ИИ
adilet-0763	substantive	T11	T14	commitment	0	ИИ-Университет, TUMO Centers
adilet-0764	substantive	T11	T05	commitment	0	«наука — образование — производство»
adilet-0765	substantive	T11	T05	instrument	0	
adilet-0766	substantive	T11	T03	commitment	0	
adilet-0767	substantive	T11	T03	instrument	0	эндаумент-фонды
adilet-0768	substantive	T11		commitment	0	математическая школа
adilet-0769	substantive	T14	T11	goal	0	
adilet-0770	substantive	T11		commitment	0	управление талантами
adilet-0771	substantive	T11		instrument	0	
adilet-0772	substantive	T11	T03	goal	0	
adilet-0773	substantive	T14		description	0	ДЕФЕКТ: заголовок и маркер «99%» слились с текстом
adilet-0774	substantive	T14		description	0	99% интернет, 28 место в мире
adilet-0775	substantive	T14		description	0	
adilet-0776	substantive	T14	T03	description	0	эффект 1,6 трлн тенге
adilet-0777	fragment				0	продолжение 0776
adilet-0778	substantive	T14		problem	0	
adilet-0779	substantive	T14		problem	0	400 разрозненных систем
adilet-0780	substantive	T14	T01	problem	0	
adilet-0781	substantive	T14	T08	problem	0	инфраструктурное неравенство
adilet-0782	substantive	T14	T07	problem	0	широкополосный доступ на селе
adilet-0783	substantive	T14	T13	description	0	
adilet-0784	substantive	T14	T13	description	0	70% мировой экономики на платформах
adilet-0785	substantive	T14		goal	0	
adilet-0786	substantive	T14	T08	commitment	0	кабель по дну Каспия
adilet-0787	substantive	T14	T13	goal	0	цифровой транзитный хаб
adilet-0788	substantive	T14		commitment	0	
adilet-0789	substantive	T14	T07	commitment	0	спутниковый интернет
adilet-0790	substantive	T14	T07	commitment	0	3000 сельских пунктов
adilet-0791	substantive	T14	T09	goal	0	
adilet-0792	substantive	T14	T04	commitment	0	офтейк-модели в цифровой сфере
adilet-0793	substantive	T14	T04	goal	0	
adilet-0794	substantive	T14	T04	commitment	0	ИИ-стартапы
adilet-0795	substantive	T14	T04	commitment	0	Astana Hub
adilet-0796	substantive	T14	T08	commitment	0	IT-хабы до районов
adilet-0797	substantive	T14	T03	commitment	0	
adilet-0798	substantive	T14		commitment	0	экономика данных
adilet-0799	substantive	T14		instrument	0	отраслевые «озёра данных»
adilet-0800	substantive	T14		commitment	0	
adilet-0801	substantive	T14		commitment	0	AI Hub
adilet-0802	substantive	T14	T04	commitment	0	Exponential Cluster
adilet-0803	substantive	T14	T03	commitment	0	CryptoCity
adilet-0804	substantive	T14	T13	commitment	0	беспилотная индустрия
adilet-0805	substantive	T14	T08	commitment	0	BIM-проектирование
adilet-0806	substantive	T14		commitment	0	
adilet-0807	substantive	T14	T01	goal	0	
adilet-0808	substantive	T14		commitment	0	
adilet-0809	substantive	T14	T04	goal	0	
adilet-0810	substantive	T14		commitment	0	национальная инфраструктура ИИ
adilet-0811	substantive	T14	T05	commitment	0	космическая связь
adilet-0812	substantive	T14		commitment	0	замена KazSat-3
adilet-0813	substantive	T11	T14	commitment	0	НИОКР в космосе
adilet-0814	substantive	T05	T14	commitment	0	аэрокосмическая промышленность
adilet-0815	substantive	T14	T05	commitment	0	спутники ДЗЗ
adilet-0816	substantive	T14		commitment	0	356 тыс. кв. км
adilet-0817	substantive	T14	T06	instrument	0	мониторинг земель и экологии
adilet-0818	substantive	T14	T13	commitment	0	экспорт спутников
adilet-0819	substantive	T11	T14	commitment	0	
adilet-0820	substantive	T14	T11	commitment	0	«Цифрлық қоғам»
adilet-0821	substantive	T09	T14	instrument	0	обучение пожилых, защита от мошенничества
adilet-0822	substantive	T14	T11	instrument	0	олимпиады по цифровой грамотности
adilet-0823	structural				0	маркер «5 млн»
adilet-0824	substantive	T14	T11	commitment	0	5 млн обученных ИИ
adilet-0825	substantive	T14	T03	goal	0	
adilet-0826	substantive	T13	T14	goal	0	
adilet-0827	structural				0	заголовок 5.3
adilet-0828	substantive	T14	T02	problem	0	утечки данных, мошенничество
adilet-0829	substantive	T14	T02	goal	0	
adilet-0830	substantive	T14	T02	commitment	0	персональные данные
adilet-0831	substantive	T14	T02	instrument	0	цифровое портмоне
adilet-0832	substantive	T14	T02	goal	0	
adilet-0833	substantive	T14	T02	commitment	0	
adilet-0834	substantive	T14	T02	commitment	0	прозрачность автоматизированных решений
adilet-0835	substantive	T14	T02	goal	0	против «чёрного ящика»
adilet-0836	substantive	T14	T02	commitment	0	противодействие цифровому мошенничеству
adilet-0837	substantive	T14	T09	commitment	0	безопасная среда для детей
adilet-0838	structural				0	заголовок раздела 6
adilet-0839	structural				0	заголовок, разорван вёрсткой
adilet-0840	structural				0	продолжение заголовка
adilet-0841	substantive	T09		goal	0	
adilet-0842	substantive	T15	T09	goal	0	противодействие семейному насилию — принято в перепись T15
adilet-0843	structural				0	маркер «4,6 млн»
adilet-0844	substantive	T09	T03	description	0	
adilet-0845	substantive	T09		description	0	4,6 млн получателей
adilet-0846	structural				0	заголовок 6.1
adilet-0847	substantive	T09		goal	0	
adilet-0848	substantive	T09		goal	0	против иждивенчества
adilet-0849	substantive	T09		commitment	0	
adilet-0850	substantive	T09		goal	0	
adilet-0851	substantive	T09	T14	instrument	0	оценка благополучия семьи
adilet-0852	substantive	T09	T14	commitment	0	Единая платформа социальной защиты
adilet-0853	substantive	T09	T14	instrument	0	
adilet-0854	substantive	T09	T14	commitment	0	проактивные выплаты
adilet-0855	substantive	T09	T14	instrument	0	
adilet-0856	substantive	T09		commitment	0	
adilet-0857	substantive	T09		instrument	0	
adilet-0858	substantive	T09		commitment	0	
adilet-0859	substantive	T09	T04	instrument	0	
adilet-0860	substantive	T09		goal	0	
adilet-0861	structural				0	заголовок 6.2
adilet-0862	substantive	T09	T12	goal	0	
adilet-0863	substantive	T09	T01	description	0	
adilet-0864	substantive	T09		goal	0	
adilet-0865	substantive	T09		goal	0	
adilet-0866	substantive	T15	T09	goal	0	ПОГРАНИЧНЫЙ, принят в перепись T15: «насилие» без уточнения, но в ряду с социальным сиротством
adilet-0867	substantive	T09		goal	0	
adilet-0868	substantive	T09		commitment	0	Центры поддержки семьи
adilet-0869	substantive	T09	T14	instrument	0	раннее выявление, мобильные группы
adilet-0870	substantive	T09		commitment	0	концепция «Дети Казахстана»
adilet-0871	substantive	T09	T14	instrument	0	цифровой маршрут ребёнка
adilet-0872	substantive	T09	T14	goal	0	
adilet-0873	substantive	T09		commitment	0	
adilet-0874	substantive	T09	T11	instrument	0	
adilet-0875	substantive	T09		commitment	0	сопровождение женщин; не T15 — о насилии не говорится
adilet-0876	structural				0	заголовок 6.3
adilet-0877	substantive	T09		description	0	
adilet-0878	substantive	T09		goal	0	
adilet-0879	substantive	T09	T10	goal	0	
adilet-0880	substantive	T12	T09	goal	0	
adilet-0881	substantive	T09	T04	commitment	0	охват пенсионной системой
adilet-0882	substantive	T09		goal	0	
adilet-0883	substantive	T09		commitment	0	
adilet-0884	substantive	T09		goal	0	
adilet-0885	substantive	T09	T12	commitment	0	серебряное волонтёрство
adilet-0886	substantive	T09		description	0	
adilet-0887	substantive	T09	T14	commitment	0	цифровая грамотность пожилых
adilet-0888	substantive	T09	T10	commitment	0	система долговременного ухода
adilet-0889	structural				0	заголовок 6.4
adilet-0890	substantive	T09		description	0	751 тыс. лиц с инвалидностью
adilet-0891	substantive	T09		description	0	
adilet-0892	substantive	T09		goal	0	
adilet-0893	substantive	T09		goal	0	от опеки к самостоятельности
adilet-0894	substantive	T09	T14	commitment	0	заочное установление инвалидности
adilet-0895	substantive	T09	T14	commitment	0	ИИ в медико-социальной экспертизе
adilet-0896	substantive	T09		instrument	0	социальные ваучеры
adilet-0897	substantive	T09		commitment	0	
adilet-0898	substantive	T09	T10	commitment	0	реабилитационные центры в 8 регионах
adilet-0899	substantive	T09	T10	commitment	0	реабилитация на дому
adilet-0900	substantive	T09	T10	description	0	эффект у 71% детей
adilet-0901	substantive	T09		goal	0	
adilet-0902	substantive	T09		commitment	0	технические средства реабилитации
adilet-0903	substantive	T09	T10	commitment	0	протезы нового поколения
adilet-0904	substantive	T11	T09	commitment	0	трудовое обучение в спецшколах
adilet-0905	substantive	T11	T09	commitment	0	
adilet-0906	substantive	T11	T09	commitment	0	
adilet-0907	substantive	T11		commitment	0	
adilet-0908	substantive	T09		commitment	0	временный уход и дневное пребывание
adilet-0909	substantive	T09		goal	0	
adilet-0910	substantive	T09	T11	commitment	0	«одно окно» для родителей
adilet-0911	substantive	T09	T08	commitment	0	доступная среда
adilet-0912	substantive	T09	T08	commitment	0	карта доступности
adilet-0913	substantive	T09	T08	commitment	0	приёмка объектов только с доступностью
adilet-0914	substantive	T09	T14	commitment	0	
adilet-0915	substantive	T09	T14	commitment	0	адаптация ЦОНов
adilet-0916	substantive	T09		commitment	0	жестовый язык
adilet-0917	substantive	T09	T03	commitment	0	налоговый вычет при смене группы
adilet-0918	substantive	T09	T03	instrument	0	
adilet-0919	structural				0	заголовок раздела 7
adilet-0920	structural				0	заголовок «Человеческий потенциал»
adilet-0921	substantive	T11		goal	0	
adilet-0922	substantive	T11	T10	description	0	
adilet-0923	substantive	T11		goal	0	
adilet-0924	substantive	T11	T03	goal	0	
adilet-0925	substantive	T11		goal	0	
adilet-0926	substantive	T11		commitment	0	обучение на протяжении жизни
adilet-0927	substantive	T11	T04	goal	0	
adilet-0928	substantive	T10		goal	0	
adilet-0929	substantive	T10		commitment	0	
adilet-0930	structural				0	заголовок 7.1
adilet-0931	substantive	T11		goal	0	
adilet-0932	substantive	T11		description	0	
adilet-0933	substantive	T11		commitment	0	
adilet-0934	substantive	T11	T12	goal	0	
adilet-0935	substantive	T11		commitment	0	академическая честность
adilet-0936	substantive	T11		goal	0	
adilet-0937	substantive	T11		instrument	0	
adilet-0938	substantive	T11		goal	0	ДЕФЕКТ: заголовок слился с текстом
adilet-0939	substantive	T11		description	0	1,7 млн детей, 4 млн школьников
adilet-0940	substantive	T11	T07	problem	0	разрыв город — село
adilet-0941	substantive	T11		goal	0	
adilet-0942	structural				0	маркер «79 тыс.»
adilet-0943	substantive	T11		commitment	0	79 тыс. дошкольных мест
adilet-0944	substantive	T11		commitment	0	охват к 2028
adilet-0945	structural				0	маркер «300 тыс.»
adilet-0946	substantive	T11		commitment	0	
adilet-0947	substantive	T11		commitment	0	300 тыс. ученических мест
adilet-0948	substantive	T11	T08	instrument	0	
adilet-0949	substantive	T11	T07	commitment	0	
adilet-0950	substantive	T11	T07	commitment	0	сеть сельских опорных школ
adilet-0951	substantive	T11	T07	commitment	0	педагоги в сельские регионы
adilet-0952	substantive	T11	T07	commitment	0	«English ауылда»
adilet-0953	substantive	T11		commitment	0	60 профильных школ
adilet-0954	substantive	T11		goal	0	
adilet-0955	substantive	T11		commitment	0	200 STEM-классов
adilet-0956	substantive	T11	T07	instrument	0	
adilet-0957	substantive	T11		description	0	
adilet-0958	substantive	T11		commitment	0	читательская грамотность
adilet-0959	substantive	T11		instrument	0	
adilet-0960	substantive	T11	T14	goal	0	основы ИИ в школе
adilet-0961	substantive	T11	T14	commitment	0	
adilet-0962	substantive	T11	T02	commitment	0	«Основы права»
adilet-0963	substantive	T11	T02	description	0	
adilet-0964	substantive	T11	T12	commitment	0	«Адал азамат»
adilet-0965	substantive	T11	T04	commitment	0	рабочая профессия в школе
adilet-0966	substantive	T11	T04	commitment	0	
adilet-0967	substantive	T11		commitment	0	внешняя оценка качества
adilet-0968	substantive	T11		instrument	0	экзамены во внешних центрах
adilet-0969	substantive	T11		commitment	0	логика приёма в вузы
adilet-0970	substantive	T11	T14	instrument	0	критическое мышление, ИИ-грамотность
adilet-0971	substantive	T11	T12	commitment	0	шахматы в образовании
adilet-0972	substantive	T11		goal	0	
adilet-0973	substantive	T11		commitment	0	учёт внеучебной активности
adilet-0974	substantive	T11		instrument	0	Портфель компетенций
adilet-0975	substantive	T11		instrument	0	
adilet-0976	substantive	T12	T11	commitment	0	дворцы школьников, школы искусств
adilet-0977	substantive	T11	T04	goal	0	ДЕФЕКТ: заголовок слился с текстом
adilet-0978	substantive	T11	T04	goal	0	
adilet-0979	substantive	T11		goal	0	
adilet-0980	substantive	T11	T05	goal	0	рабочие профессии
adilet-0981	substantive	T11	T04	goal	0	
adilet-0982	substantive	T11	T04	goal	0	
adilet-0983	substantive	T11	T04	commitment	0	госзаказ по потребностям экономики
adilet-0984	substantive	T11	T04	commitment	0	профстандарты
adilet-0985	substantive	T11	T05	commitment	0	инженерное образование
adilet-0986	substantive	T11	T05	instrument	0	интеграция обучения с производством
adilet-0987	substantive	T11	T04	commitment	0	дуальное обучение
adilet-0988	substantive	T11	T04	commitment	0	45% студентов на предприятии к 2031
adilet-0989	substantive	T11	T04	commitment	0	центры отраслевых компетенций
adilet-0990	substantive	T11	T05	commitment	0	специализация технических вузов
adilet-0991	substantive	T11	T04	instrument	0	
adilet-0992	substantive	T11		commitment	0	центры академического превосходства
adilet-0993	substantive	T11		commitment	0	
adilet-0994	substantive	T11	T04	instrument	0	гарантированное трудоустройство
adilet-0995	substantive	T11	T04	commitment	0	Центр трансформации профессий
adilet-0996	substantive	T11	T14	instrument	0	
adilet-0997	substantive	T11	T04	commitment	0	вторая рабочая профессия бесплатно
adilet-0998	substantive	T11	T03	commitment	0	образовательные кредиты
adilet-0999	structural				0	заголовок 7.2
adilet-1000	substantive	T10		goal	0	
adilet-1001	substantive	T10		description	0	
adilet-1002	substantive	T10		goal	0	
adilet-1003	substantive	T10	T12	commitment	0	
adilet-1004	substantive	T12	T10	commitment	0	доступность спорта
adilet-1005	substantive	T10	T12	problem	0	35,7% ЗОЖ, 44,5% спорт
adilet-1006	substantive	T10		problem	0	избыточный вес у детей
adilet-1007	substantive	T10	T07	problem	0	
adilet-1008	substantive	T12	T07	problem	0	
adilet-1009	substantive	T10		commitment	0	«Саламатты шаңырақ»
adilet-1010	substantive	T10	T11	commitment	0	«Саламатты мектеп»
adilet-1011	substantive	T10	T11	instrument	0	
adilet-1012	substantive	T10	T11	commitment	0	ограничение вредных продуктов в школах
adilet-1013	substantive	T12	T11	commitment	0	школьные и студенческие лиги
adilet-1014	substantive	T12	T11	instrument	0	қазақ күресі, тоғызқұмалақ, асық ату
adilet-1015	substantive	T10	T04	commitment	0	
adilet-1016	substantive	T10	T04	instrument	0	маркировка «Полезный выбор»
adilet-1017	substantive	T12	T10	commitment	0	50% занимающихся спортом к 2029
adilet-1018	substantive	T10	T12	commitment	0	
adilet-1019	substantive	T12	T07	commitment	0	модульные спортивные объекты на селе
adilet-1020	substantive	T12	T08	commitment	0	
adilet-1021	substantive	T12		commitment	0	
adilet-1022	substantive	T12	T04	instrument	0	стимулирующие выплаты тренерам
adilet-1023	structural				0	заголовок 7.3
adilet-1024	substantive	T10		goal	0	
adilet-1025	substantive	T10		goal	0	
adilet-1026	substantive	T10		commitment	0	
adilet-1027	substantive	T10		goal	0	
adilet-1028	substantive	T10		goal	0	ДЕФЕКТ: заголовок слился с текстом
adilet-1029	substantive	T10		goal	0	
adilet-1030	substantive	T10		commitment	0	кардиологическая служба
adilet-1031	substantive	T10		goal	0	
adilet-1032	structural				0	маркер «150 тыс.»
adilet-1033	substantive	T10		commitment	0	центры неинвазивной диагностики
adilet-1034	substantive	T10		goal	0	
adilet-1035	substantive	T10		commitment	0	кардиореабилитация
adilet-1036	substantive	T10	T11	commitment	0	
adilet-1037	substantive	T10	T11	commitment	0	
adilet-1038	substantive	T10		problem	0	дефицит 2 тыс. специалистов
adilet-1039	substantive	T10	T11	instrument	0	
adilet-1040	substantive	T10	T14	commitment	0	профилактические осмотры
adilet-1041	substantive	T10		commitment	0	скрининг рака лёгких
adilet-1042	substantive	T10		goal	0	
adilet-1043	substantive	T10	T14	commitment	0	единая медицинская информационная система
adilet-1044	substantive	T10	T14	commitment	0	паспорт здоровья, 90% к 2029
adilet-1045	substantive	T10	T14	commitment	0	
